Association Id,Association Name,Club Id,Club Name
12406,NSW State Cup,35474,Ryde Eastwood Hawks
12406,NSW State Cup,35479,Thirroul Breakers
12406,NSW State Cup,35470,Peninsula Pirahnas
12406,NSW State Cup,35471,Penrith Panthers
12406,NSW State Cup,35475,Varsity
12406,NSW State Cup,35487,South Sydney
12406,NSW State Cup,35472,Port Macquarie
12406,NSW State Cup,35486,Wollongong Devils
12406,NSW State Cup,35473,Quirindi
12406,NSW State Cup,35480,Victoria
12406,NSW State Cup,35484,Wests Magpies
12406,NSW State Cup,35481,UNSW Bullets
12406,NSW State Cup,35485,Westmead Hawks
12406,NSW State Cup,35482,Wallsend Wolves
12406,NSW State Cup,35483,Wagga Wagga
12406,NSW State Cup,35448,Dubbo Devils
12406,NSW State Cup,35458,Menai Bulls
12406,NSW State Cup,35468,Parkes Pumas
12406,NSW State Cup,35478,Taren Point
12409,State Of Origin,35489,New South Wales
12409,State Of Origin,35488,General Club
12409,State Of Origin,35490,Queensland
12409,State Of Origin,35491,
12409,State Of Origin,90447,General Club
12411,NSW Country Championships,35630,A.C.T
12411,NSW Country Championships,35633,Beresfield Bandits
12411,NSW Country Championships,35631,Albion Park Eagles
12411,NSW Country Championships,35645,Maitland Redbacks
12411,NSW Country Championships,35653,Parkes Pumas
12411,NSW Country Championships,35629,General Club
12411,NSW Country Championships,35641,Gunnedah
12411,NSW Country Championships,35643,Katoomba
12411,NSW Country Championships,35637,Doyalson Devils
12411,NSW Country Championships,35639,Forster Tuncurry
12411,NSW Country Championships,35651,Newcastle
12411,NSW Country Championships,35647,Mudgee Mudcrabs
12411,NSW Country Championships,35662,Wollongong Devils
12411,NSW Country Championships,35640,Griffith Stars
12411,NSW Country Championships,35642,Jerrabomberra Storm
12411,NSW Country Championships,35649,Narrabri
12411,NSW Country Championships,35650,Nelson Bay Neptunes
12411,NSW Country Championships,35660,Wagga Wagga
12411,NSW Country Championships,35658,Tamworth Thunder
12411,NSW Country Championships,35644,Kiama
12411,NSW Country Championships,35648,Muswellbrook Mambas
12411,NSW Country Championships,35659,Taree
12411,NSW Country Championships,35638,Dubbo Devils
12411,NSW Country Championships,35646,Moruya
12411,NSW Country Championships,35634,Central Coast Dolphins
12411,NSW Country Championships,35661,Wallsend Wolves
12411,NSW Country Championships,35663,Easts Roosters
12411,NSW Country Championships,35636,Defence Warriors
12411,NSW Country Championships,35657,Quirindi
12411,NSW Country Championships,35654,Peninsula Piranahs
12411,NSW Country Championships,35655,Portland
12411,NSW Country Championships,35632,Bathurst
12411,NSW Country Championships,35635,Coffs Coast
12411,NSW Country Championships,35656,Port Macquarie
12411,NSW Country Championships,35652,Orange Thunder
12436,High Performance,95679,Australia
12436,High Performance,95678,General Club
12436,High Performance,228189,Events & Activities
12436,High Performance,225917,Merchandise
12439,National Youth Championships,224244,Central Queensland Bulls
12439,National Youth Championships,224247,NSW Northern Eagles
12439,National Youth Championships,224241,General Club
12439,National Youth Championships,224242,ACT Raiders
12439,National Youth Championships,224246,North Queensland Tropical Cyclones
12439,National Youth Championships,224251,NSWCIS
12439,National Youth Championships,224249,NSWCCC
12439,National Youth Championships,224257,Sunshine Coast Pineapples
12439,National Youth Championships,224245,Hunter Western Hornets
12439,National Youth Championships,224254,South West Queensland Swans
12439,National Youth Championships,224243,Brisbane City Cobras
12439,National Youth Championships,224250,NSWCHS
12439,National Youth Championships,224259,Sydney Rebels
12439,National Youth Championships,224248,Northern Territory
12439,National Youth Championships,224252,QSST
12439,National Youth Championships,224266,TFA Officials
12439,National Youth Championships,224276,The Alliance
12439,National Youth Championships,224253,South Australia Roosters
12439,National Youth Championships,224255,Southern Suns
12439,National Youth Championships,224261,Tasmania
12439,National Youth Championships,224258,Sydney Mets
12439,National Youth Championships,224256,South Queensland Sharks
12439,National Youth Championships,249436,Yarra Valley Grammar School
12439,National Youth Championships,224278,QTA
12439,National Youth Championships,224262,Victoria Storm
12439,National Youth Championships,249439,Hunter Sports High School
12439,National Youth Championships,224260,Sydney Scorpions
12439,National Youth Championships,249432,St Edward's College
12439,National Youth Championships,249435,Chancellor State College
12439,National Youth Championships,224263,Western Tigers
12439,National Youth Championships,224270,Referees
12439,National Youth Championships,254406,Coombabah State High School
12439,National Youth Championships,224275,Touch New Zealand
12439,National Youth Championships,224412,BMTA Mustangs
12439,National Youth Championships,224277,NSWTA
12439,National Youth Championships,249433,Warners Bay High School
12439,National Youth Championships,249446,Cavendish Road State High School
12439,National Youth Championships,249443,Helensvale State High School
12439,National Youth Championships,249441,Ignatius Park College
12439,National Youth Championships,249438,Chaffey Secondary College
12439,National Youth Championships,249434,Cleveland District State High School
12439,National Youth Championships,249437,St Joseph's Regional College
12439,National Youth Championships,254435,Mount St Benedict College
12439,National Youth Championships,249444,Luther College
12439,National Youth Championships,249442,St John's Catholic College Darwin
12439,National Youth Championships,254413,All Hallows' School
12439,National Youth Championships,249440,Benowa State High School
12439,National Youth Championships,254410,Mackillop College
12439,National Youth Championships,254408,The Cathedral College
12439,National Youth Championships,249445,Narara Valley High School
12439,National Youth Championships,249449,Narrabeen Sports High School
12439,National Youth Championships,254405,Iona College
12439,National Youth Championships,254411,Taree High School
12439,National Youth Championships,254409,St Columban's College
12439,National Youth Championships,268983,Holy Spirit College
12439,National Youth Championships,254414,Woodridge State High School
12439,National Youth Championships,268733,St Margaret Mary's College
12439,National Youth Championships,254412,Ormeau Woods State High School
12439,National Youth Championships,268684,Palm Beach Currumbin State High School
12439,National Youth Championships,268682,Southport State High School
12439,National Youth Championships,254407,Brisbane State High School
12439,National Youth Championships,268685,Mercy College Mackay
12439,National Youth Championships,254415,Northern Beaches Secondary College
12439,National Youth Championships,268686,Stretton State College
12439,National Youth Championships,269562,Emmaus College
12439,National Youth Championships,268683,Miami State High School
12439,National Youth Championships,269704,Randwick Girls High School
12439,National Youth Championships,268790,Fairholme College
12439,National Youth Championships,254671,Monte Sant' Angelo Mercy College
12439,National Youth Championships,269801,Bosco College
12439,National Youth Championships,268895,Tomaree High School
12439,National Youth Championships,269588,St Andrew Anglican College
12439,National Youth Championships,269868,Ballina Coast High School
12439,National Youth Championships,269369,Rochedale State High School
12441,Defence Touch Association,224919,ACT/Country
12441,Defence Touch Association,203807,
12441,Defence Touch Association,250001,Northern Territory
12441,Defence Touch Association,224921,Southern States
12441,Defence Touch Association,224918,Barbarians
12441,Defence Touch Association,224916,North Queensland
12441,Defence Touch Association,224915,South Queensland
12441,Defence Touch Association,224917,Central
12441,Defence Touch Association,224920,Sydney Metro
12455,Touch Football Northern Territory,269947,General
12456,NT State Championships,91578,BOC Dodgers
12456,NT State Championships,91584,Hoops 4 Health
12456,NT State Championships,91346,
12456,NT State Championships,91583,Honkers
12456,NT State Championships,91579,Borroloola Bullets
12456,NT State Championships,91577,Bundy Bears
12456,NT State Championships,91581,Cazaly Crocs
12456,NT State Championships,91576,Alice Springs
12456,NT State Championships,91575,General Club
12456,NT State Championships,91580,Bronco's
12456,NT State Championships,91582,All Sorts
12456,NT State Championships,219079,General Club
12456,NT State Championships,91587,Ramingining Warriors
12456,NT State Championships,91588,Sportsco Titans
12456,NT State Championships,91585,Katherine
12456,NT State Championships,91586,Katherine High
12458,Onkaparinga Touch Association,238533,Onkaparinga Touch Club
12461,Port Pirie Touch Association,70393,Mixed Bag
12461,Port Pirie Touch Association,70396,Mid North Marlins
12461,Port Pirie Touch Association,59226,Bulldogs
12461,Port Pirie Touch Association,59223,Team Mid North
12461,Port Pirie Touch Association,70391,Pitch Black
12461,Port Pirie Touch Association,70395,Saints
12463,Whyalla Touch Association,224978,Whyalla Touch Football Association
12465,Elwood Park Touch,50538,General Club
12465,Elwood Park Touch,271031,Youth in Touch
12479,Newman Touch Association,230068,General Club
12480,Perth Brothers Touch Association,230067,Perth Brothers Touch Association
12480,Perth Brothers Touch Association,232135,Hemi's Heroes
12480,Perth Brothers Touch Association,232144,Piripono
12480,Perth Brothers Touch Association,232147,Te Whanau
12480,Perth Brothers Touch Association,232149,Brothers
12480,Perth Brothers Touch Association,232169,Whanau Souljahs
12480,Perth Brothers Touch Association,232159,Pounamu
12480,Perth Brothers Touch Association,232145,"Western Whanau Legacy "
12480,Perth Brothers Touch Association,232137,Iwi
12480,Perth Brothers Touch Association,232171,"Nobodyz "
12480,Perth Brothers Touch Association,232172,"Island Time "
12480,Perth Brothers Touch Association,232203,Perth Brothers State Titles Teams JNR
12480,Perth Brothers Touch Association,232764,The Corner House Raskills
12480,Perth Brothers Touch Association,232204,Perth Brothers State Titles Teams SNR
12480,Perth Brothers Touch Association,232176,Get Outta Here
12480,Perth Brothers Touch Association,232765,Hot Steppaz
12480,Perth Brothers Touch Association,232175,Kia Kaha
12480,Perth Brothers Touch Association,232174,Jahmin
12480,Perth Brothers Touch Association,232173,Deez Nutz
12480,Perth Brothers Touch Association,233133,Step Up
12480,Perth Brothers Touch Association,232148,"Lockridge "
12480,Perth Brothers Touch Association,232202,Perth Brothers Super Series TEAMS
12481,Rockingham Sharks Touch,249695,General Club
12484,Touch Football WA Super League Series,249947,Joondalup Giants
12484,Touch Football WA Super League Series,53610,NorthWest Eagles
12484,Touch Football WA Super League Series,52666,Perth Brothers
12484,Touch Football WA Super League Series,53614,Rosalie Razorbacks
12484,Touch Football WA Super League Series,254667,Referees
12484,Touch Football WA Super League Series,52662,Southern Stars
12484,Touch Football WA Super League Series,52663,Fremantle Rebels
12484,Touch Football WA Super League Series,52668,Peel Power
12484,Touch Football WA Super League Series,52664,Tompkins Park Sharks
12484,Touch Football WA Super League Series,52665,Northern Districts
12553,Lismore Junior Touch Association,232211,General Club
12766,Bendigo Touch Association,270174,Switch Bendigo
12766,Bendigo Touch Association,232034,General Club
12766,Bendigo Touch Association,269877,Individual Players
13229,NSW Touch - Technical Programs,42417,General Club
13316,NSW Junior Regional Championships,43798,Southern Suns
13316,NSW Junior Regional Championships,43800,Northern Eagles
13316,NSW Junior Regional Championships,43795,Sydney Mets
13316,NSW Junior Regional Championships,43794,General Club
13316,NSW Junior Regional Championships,43797,Sydney Scorpions
13316,NSW Junior Regional Championships,43796,Sydney Rebels
13316,NSW Junior Regional Championships,90899,General Club
13316,NSW Junior Regional Championships,43799,Hunter Western Hornets
13392,NSW All Schools - Hunter Western,224140,General Club
13393,NSW All Schools - Northern NSW,44767,General Club
13394,NSW All Schools - Primary,227702,General Club
13395,NSW All Schools - Secondary,227703,General Club
13396,NSW All Schools - Southern NSW,230461,General Club
13397,NSW All Schools - Sydney,44766,General Club
13580,Central Districts Touch Football,233130,Central Districts Touch Football
13580,Central Districts Touch Football,53840,General Club
13580,Central Districts Touch Football,70605,Beaters
13673,Fawkner Park Touch,203333,University of Melbourne Touch Club
13673,Fawkner Park Touch,203334,Monash University Touch Club
13673,Fawkner Park Touch,203336,RMIT Touch
13673,Fawkner Park Touch,203338,La Trobe University Touch Club
13673,Fawkner Park Touch,270147,Switch Fawkner Park
13829,Cootamundra Touch Association,226175,CARNIVAL
13829,Cootamundra Touch Association,225799,Referees Club
13829,Cootamundra Touch Association,234789,General Club
13968,Greystanes Touch Association,52756,Jokers
13968,Greystanes Touch Association,52755,General Club
14403,St George Touch Association,225083,Referee Club
14403,St George Touch Association,65872,St George Touch
14711,Northern Suburbs Touch Association,65282,General Club
14711,Northern Suburbs Touch Association,225801,Referees Club
14711,Northern Suburbs Touch Association,65291,Northern Suburbs Touch Association
15130,TFSA Representative Teams,70688,Adelaide University Touch Association
15130,TFSA Representative Teams,80450,Barossa Touch
15130,TFSA Representative Teams,70690,Mallee Touch Association
15130,TFSA Representative Teams,80451,Clare Touch
15130,TFSA Representative Teams,80443,Botanics
15130,TFSA Representative Teams,70686,General Club
15130,TFSA Representative Teams,70689,Mt Gambier Touch Association
15130,TFSA Representative Teams,80446,Hope Valley Touch
15130,TFSA Representative Teams,80455,Whyalla Touch
15130,TFSA Representative Teams,80445,Gawler Touch
15130,TFSA Representative Teams,80444,Flinders Touch
15130,TFSA Representative Teams,250627,South Australia Heat
15130,TFSA Representative Teams,80453,Port Pirie Touch
15130,TFSA Representative Teams,248353,National Youth Championships
15130,TFSA Representative Teams,80448,Port Adelaide Touch
15130,TFSA Representative Teams,80447,Northern City Touch
15130,TFSA Representative Teams,94925,General Club
15130,TFSA Representative Teams,248354,Alliance Cup
15130,TFSA Representative Teams,80452,Port Lincoln Touch
15130,TFSA Representative Teams,70687,City Touch
15130,TFSA Representative Teams,80449,Western Districs Touch
15130,TFSA Representative Teams,80454,Riverland Touch
15156,Junior Touch Singapore,62056,General Club
15156,Junior Touch Singapore,62045,General Club
16987,Jimbelungare Touch Association,250622,Logan
16987,Jimbelungare Touch Association,91862,"Bunburra Referees "
16987,Jimbelungare Touch Association,252038,2018 Jimbelungare Tri Series
16987,Jimbelungare Touch Association,250620,Gold Coast
16987,Jimbelungare Touch Association,250621,Redlands
16987,Jimbelungare Touch Association,250623,Zillmere
17283,Palm Beach Junior Touch,230584,U12 Girls
17283,Palm Beach Junior Touch,230586,U14 Girls
17283,Palm Beach Junior Touch,230585,U14 Boys
17283,Palm Beach Junior Touch,230581,U10 Boys
17283,Palm Beach Junior Touch,230588,U16 Girls
17283,Palm Beach Junior Touch,230589,U/8 Boys
17283,Palm Beach Junior Touch,230582,U10 Girls
17283,Palm Beach Junior Touch,230590,U/8 Girls
17283,Palm Beach Junior Touch,238574,1. General Club
17283,Palm Beach Junior Touch,230583,U12 Boys
17283,Palm Beach Junior Touch,230587,U16 Boys
17283,Palm Beach Junior Touch,254898,U/6 Mixed
17334,Macksville Touch Association,271157,Macksville Touch Association All Abilities
17334,Macksville Touch Association,89316,Macksville Falcons Touch Football Association
17364,Kununurra Touch Football Association,93720,Kununurra Touch Football
17366,Belrose Touch Association,87090,General Club
17529,Victorian Schools Touch Football League (VSTFL),87880,Xavier College
17529,Victorian Schools Touch Football League (VSTFL),87872,Haileybury College
17529,Victorian Schools Touch Football League (VSTFL),87879,Aquinas College
17529,Victorian Schools Touch Football League (VSTFL),87884,Mentone Grammar
17529,Victorian Schools Touch Football League (VSTFL),87873,Melbourne Grammar School
17529,Victorian Schools Touch Football League (VSTFL),87882,The Peninsula School
17529,Victorian Schools Touch Football League (VSTFL),87871,Trinity Grammar School
17529,Victorian Schools Touch Football League (VSTFL),87870,Mt Lilydale Mercy College
17529,Victorian Schools Touch Football League (VSTFL),87874,Scotch College
17529,Victorian Schools Touch Football League (VSTFL),87881,St Kevins College
17529,Victorian Schools Touch Football League (VSTFL),87889,Brighton Grammar
17529,Victorian Schools Touch Football League (VSTFL),225984,Yarra Valley
17529,Victorian Schools Touch Football League (VSTFL),95877,Xavier College (1)
17529,Victorian Schools Touch Football League (VSTFL),89302,Melbourne High School
17529,Victorian Schools Touch Football League (VSTFL),87888,PEGS
17529,Victorian Schools Touch Football League (VSTFL),234784,Elwood College
17529,Victorian Schools Touch Football League (VSTFL),87887,Ivanhoe Grammar
17529,Victorian Schools Touch Football League (VSTFL),89799,Hallam
17529,Victorian Schools Touch Football League (VSTFL),225985,Caulfield Grammar
17530,South Gippsland Touch Association,95283,Polar Bears
17530,South Gippsland Touch Association,95284,Untouchables
17530,South Gippsland Touch Association,95285,Fired Up
17530,South Gippsland Touch Association,95287,Village People
17530,South Gippsland Touch Association,250765,Penrite Renegades
17531,Warrnambool Touch Football,231526,Singles
17531,Warrnambool Touch Football,269853,SWITCH Warrnambool
17531,Warrnambool Touch Football,230658,Warrnambool Touch
17533,West Wyalong Touch Association,95193,General Club
17533,West Wyalong Touch Association,95194,West Wyalong
17571,Palmerston Touch Association,91778,General Club
17571,Palmerston Touch Association,192091,Referees
17588,Bribie Island Touch Association,237323,Referees
17588,Bribie Island Touch Association,227708,General Club
17590,Childers Touch Association,206631,Childers Touch Assn
17590,Childers Touch Association,237325,Childers Referees
17592,Kingsridge Touch,228523,Kingsridge Touch Football
17592,Kingsridge Touch,95866,General Club
17592,Kingsridge Touch,229657,"Under 14's "
17592,Kingsridge Touch,229655,Under 10's
17592,Kingsridge Touch,235572,Straight Out of Marsden
17592,Kingsridge Touch,232809,Zero 2 100
17592,Kingsridge Touch,229662,"The Commitments "
17592,Kingsridge Touch,229660,"Under 8's "
17592,Kingsridge Touch,229656,Under 12's
17592,Kingsridge Touch,229664,"Sharkies "
17592,Kingsridge Touch,229658,"Under 16's "
17592,Kingsridge Touch,236712,Limitz
17592,Kingsridge Touch,238432,Funzies
17592,Kingsridge Touch,238146,Old School
17592,Kingsridge Touch,238431,A Touch Above
17592,Kingsridge Touch,237360,Dunno
17592,Kingsridge Touch,238144,On Strike
17592,Kingsridge Touch,240006,2017 Junior Representative Touch
17592,Kingsridge Touch,238576,Anitarelex 2
17592,Kingsridge Touch,238145,Sharks
17592,Kingsridge Touch,236713,Supermen
17592,Kingsridge Touch,239672,U8 Team 1
17592,Kingsridge Touch,238143,Anitarelex
17592,Kingsridge Touch,239674,The Speed Demons
17592,Kingsridge Touch,239629,Kingston Warriors
17592,Kingsridge Touch,239980,Fire Boyz
17592,Kingsridge Touch,239673,U8 Team 2
17592,Kingsridge Touch,231531,Mixed Up
17592,Kingsridge Touch,238430,A Touch Above
17611,Bathurst Touch Association,233106,General Club
17612,Berry Juniors Touch Association,254424,General Club
17676,Gilgandra Touch Association,94402,General Club
17688,Gulgong Touch Association,254489,General Club
17692,Jindabyne Touch Association,239520,General Club
17693,Kandos/Rylstone Touch Association,225060,Kandos/Rylstone Touch Association
17696,Portland Touch Association (NSW),225666,Portland TA
17698,Wellington Touch Association,225160,General Club
17699,Wollongong Touch Association,205309,Referees
17699,Wollongong Touch Association,190793,General Club
17700,Yass Touch Association,246851,Wagga Vipers
17700,Yass Touch Association,246893,Temora
17700,Yass Touch Association,246850,Goulburn
17700,Yass Touch Association,246855,Milton Ulladulla
17700,Yass Touch Association,246849,Yass Bulls
17700,Yass Touch Association,246852,Tuggeranong
17700,Yass Touch Association,246853,Young
17700,Yass Touch Association,246854,Wollongong
17700,Yass Touch Association,246856,St Georges Basin
17700,Yass Touch Association,246894,Parkes
17721,Touch Football Australia Merchandise,91336,General Club
17721,Touch Football Australia Merchandise,89344,
17721,Touch Football Australia Merchandise,89345,
17721,Touch Football Australia Merchandise,91335,
17941,Victorian Schools Touch Championships,91183,The Lakes South Morang High School
17941,Victorian Schools Touch Championships,91163,Haileybury College
17941,Victorian Schools Touch Championships,91184,The Peninsula School
17941,Victorian Schools Touch Championships,91177,Mt Lilydale Mercy College
17941,Victorian Schools Touch Championships,91165,Bendigo Senior Secondary College
17941,Victorian Schools Touch Championships,91176,Mount Scopus Memorial College
17941,Victorian Schools Touch Championships,91164,Aquinas College
17941,Victorian Schools Touch Championships,91174,Luther College
17941,Victorian Schools Touch Championships,91167,Caulfield Grammar School
17941,Victorian Schools Touch Championships,91166,Billanook College
17941,Victorian Schools Touch Championships,91162,General Club
17941,Victorian Schools Touch Championships,91170,Hampton Park Secondary College
17941,Victorian Schools Touch Championships,91186,Trinity College
17941,Victorian Schools Touch Championships,91169,Hallam Senior College
17941,Victorian Schools Touch Championships,91171,John Paul College
17941,Victorian Schools Touch Championships,91190,Brighton Grammar School
17941,Victorian Schools Touch Championships,91175,Macedon Ranges
17941,Victorian Schools Touch Championships,227886,Hampton Primary School
17941,Victorian Schools Touch Championships,91189,Western Zone
17941,Victorian Schools Touch Championships,91173,Loyola College
17941,Victorian Schools Touch Championships,91187,Victoria University Secondary College
17941,Victorian Schools Touch Championships,91180,Ringwood Secondary
17941,Victorian Schools Touch Championships,91179,Our Lady of Sion
17941,Victorian Schools Touch Championships,91168,Chaffey Secondary College
17941,Victorian Schools Touch Championships,91181,Shepparton
17941,Victorian Schools Touch Championships,227932,Keysborough Secondary College - Acacia
17941,Victorian Schools Touch Championships,91188,Westall Secondary College
17941,Victorian Schools Touch Championships,228617,Southwood Boys
17941,Victorian Schools Touch Championships,91172,Emmaus College
17941,Victorian Schools Touch Championships,91185,Thomas Carr College
17941,Victorian Schools Touch Championships,208126,Lavalla Catholic College
17941,Victorian Schools Touch Championships,227888,St Patricks- Ballarat
17941,Victorian Schools Touch Championships,91178,Noble Park Secondary College
17941,Victorian Schools Touch Championships,91240,Gippsland Grammar
17941,Victorian Schools Touch Championships,228620,Tintern Boys
17941,Victorian Schools Touch Championships,227883,PEGS
17941,Victorian Schools Touch Championships,91182,St Leornards College
17941,Victorian Schools Touch Championships,228183,Heathdale Christian College
17941,Victorian Schools Touch Championships,227887,Beaumaris North Primary School
17941,Victorian Schools Touch Championships,235676,Charles LaTrobe College
17941,Victorian Schools Touch Championships,227885,Sandringham East Primary School
17941,Victorian Schools Touch Championships,91191,Nagle College
17941,Victorian Schools Touch Championships,228535,Brentwood Secondary College
17941,Victorian Schools Touch Championships,252261,Echuca College
17941,Victorian Schools Touch Championships,228182,St Patrick's College
17941,Victorian Schools Touch Championships,228623,Overnewton
17941,Victorian Schools Touch Championships,228619,Blackburn Secondary
17941,Victorian Schools Touch Championships,227884,Northcote Secondary
17941,Victorian Schools Touch Championships,228081,Mentone Grammar
17941,Victorian Schools Touch Championships,228624,St Michaels
17941,Victorian Schools Touch Championships,228618,Caulfield Grammar
17941,Victorian Schools Touch Championships,254605,Grey Street Primary Traralgon
17941,Victorian Schools Touch Championships,255847,Assumption College
17941,Victorian Schools Touch Championships,254817,The Hamilton and Alexandra College
17941,Victorian Schools Touch Championships,228622,Loyola
17941,Victorian Schools Touch Championships,228615,Shepparton High School
17941,Victorian Schools Touch Championships,228616,Toorak Primary
17941,Victorian Schools Touch Championships,252172,Mt Ridley College
17941,Victorian Schools Touch Championships,228621,St Leonards
17941,Victorian Schools Touch Championships,254719,Holy Trinity Lutheran College
17941,Victorian Schools Touch Championships,255850,Roxburgh College
17941,Victorian Schools Touch Championships,252170,Elwood College
17941,Victorian Schools Touch Championships,235641,McKinnon Secondary College
17941,Victorian Schools Touch Championships,254529,Rosedale Primary School
17941,Victorian Schools Touch Championships,255846,Sale College
17941,Victorian Schools Touch Championships,235640,Yarra Valley Grammar
17941,Victorian Schools Touch Championships,252509,Braybrook College
17941,Victorian Schools Touch Championships,267232,Eltham Primary School
17941,Victorian Schools Touch Championships,255845,Patterson River Secondary College
17941,Victorian Schools Touch Championships,255849,Peninsula Grammar
17941,Victorian Schools Touch Championships,254813,St Joseph's Trafalgar
17941,Victorian Schools Touch Championships,254752,St Mary's Primary School - Yarram
17941,Victorian Schools Touch Championships,255848,Oakleigh South Primary
17941,Victorian Schools Touch Championships,267312,Referees
18114,World Cup Touch Football,191980,General Club
18114,World Cup Touch Football,192029,Referees
18191,The Alliance,92658,General Club
18191,The Alliance,92659,The Alliance
18206,Townsville Junior Touch Football,267314,Grammar
18206,Townsville Junior Touch Football,92719,Brothers
18206,Townsville Junior Touch Football,92720,Crocs
18206,Townsville Junior Touch Football,92722,Jots-Tigers
18206,Townsville Junior Touch Football,92721,Frogs
18206,Townsville Junior Touch Football,92723,Redskins
18206,Townsville Junior Touch Football,92725,Sharks
18206,Townsville Junior Touch Football,92724,Rum Runners
18343,Cockburn Roar Touch Association,203813,Cockburn Roar Referees
18343,Cockburn Roar Touch Association,203810,Cockburn Roar Mixed
18343,Cockburn Roar Touch Association,203812,Cockburn Roar Junior
18343,Cockburn Roar Touch Association,203811,Cockburn Roar Men
18343,Cockburn Roar Touch Association,95117,
18611,Condobolin Touch Association,230406,General Club
18696,Australian Deaf Touch Football,239922,Australian Capital Territory
18696,Australian Deaf Touch Football,239920,New South Wales
18696,Australian Deaf Touch Football,254644,New Zealand
18696,Australian Deaf Touch Football,239921,Queensland
18733,Warren Touch Association,251088,General Club
19033,SA Junior Competitions,99544,General Club
19334,Herbert River Touch Association,192861,Junior Club
19334,Herbert River Touch Association,231033,Senior Touch
19334,Herbert River Touch Association,238031,Match Officials Referees
20025,Biggenden Touch Association,206632,Biggenden Touch Assn
20025,Biggenden Touch Association,237322,Referees
20035,WA School Clinics,268788,WA Schools
20046,Balmain Touch,249890,Balmain Touch Football Association
20268,Taralga Touch Association,231998,Taralga Touch Football Association
20357,NRL/TFA Corporate Events,230427,General Club
20387,Touch Football WA State Championships,234341,Southern Districts
20387,Touch Football WA State Championships,234346,Rosalie
20387,Touch Football WA State Championships,234348,Wanneroo
20387,Touch Football WA State Championships,234349,Newman
20387,Touch Football WA State Championships,234342,Northern Districts
20387,Touch Football WA State Championships,234345,Tompkins Park
20387,Touch Football WA State Championships,234343,Perth Brothers
20387,Touch Football WA State Championships,234344,Fremantle
20387,Touch Football WA State Championships,251036,Referees
20387,Touch Football WA State Championships,234351,Geraldton
20387,Touch Football WA State Championships,251143,Ellenbrook
20387,Touch Football WA State Championships,234350,Goldfields
20387,Touch Football WA State Championships,234347,Joondalup Giants
20387,Touch Football WA State Championships,234354,"Bunbury "
20387,Touch Football WA State Championships,234352,TF Singapore
20387,Touch Football WA State Championships,251144,Kwinana
20387,Touch Football WA State Championships,256040,TFNT
20387,Touch Football WA State Championships,244576,Western Tigers
20387,Touch Football WA State Championships,234353,Scorpion Malaysia
20387,Touch Football WA State Championships,251145,Rockingham
20387,Touch Football WA State Championships,251056,"Karratha "
20388,Touch Football WA Junior State Championships,208089,Perth Brothers
20388,Touch Football WA Junior State Championships,239709,Tompkins Park
20388,Touch Football WA Junior State Championships,208080,Southern Stars
20388,Touch Football WA Junior State Championships,235364,Ellenbrook Rabbitohs
20388,Touch Football WA Junior State Championships,239706,Peel TA
20388,Touch Football WA Junior State Championships,208084,Northern Spirit
20388,Touch Football WA Junior State Championships,208081,Wanneroo Lions TA
20388,Touch Football WA Junior State Championships,208083,Rosalie Razorbacks
20388,Touch Football WA Junior State Championships,271102,Kwinana Wolves
20388,Touch Football WA Junior State Championships,208082,Fremantle Rebels
20388,Touch Football WA Junior State Championships,239705,Joondalup Giants
20578,Narromine Touch Association,206987,General Club
20798,St Georges Basin Junior Touch Association,237879,General Club
20799,Manilla Touch Association,224396,General Club
20861,Temora Touch Association,225805,Referees Club
21783,Avondale Touch Football Association,221595,Avondale Touch Association
21809,Carlingford Cyclones,221777,Carlingford Cyclones
21809,Carlingford Cyclones,225793,Referees Club
21825,South Pine Touch Association,221881,General Club
21919,Bankstown Jets Touch Association,223578,Bankstown Jets Touch Association
21945,Touch World Cup,223775,Belgium
21945,Touch World Cup,223771,General Club
21945,Touch World Cup,223784,Guernsey
21945,Touch World Cup,223776,Brazil
21945,Touch World Cup,223774,Austria
21945,Touch World Cup,223781,Fiji
21945,Touch World Cup,223777,Chile
21945,Touch World Cup,223782,France
21945,Touch World Cup,223783,Germany
21945,Touch World Cup,223773,Australia
21945,Touch World Cup,223778,China
21945,Touch World Cup,223785,Hong Kong
21945,Touch World Cup,223779,Cook Islands
21945,Touch World Cup,223792,Netherlands
21945,Touch World Cup,223794,Niue
21945,Touch World Cup,223787,India
21945,Touch World Cup,223780,England
21945,Touch World Cup,223791,Jersey
21945,Touch World Cup,223788,Ireland
21945,Touch World Cup,223793,New Zealand
21945,Touch World Cup,223786,Hungary
21945,Touch World Cup,223797,Scotland
21945,Touch World Cup,223795,Papua New Guinea
21945,Touch World Cup,223804,United States of America
21945,Touch World Cup,223790,Japan
21945,Touch World Cup,223789,Italy
21945,Touch World Cup,223798,Singapore
21945,Touch World Cup,223802,Switzerland
21945,Touch World Cup,223803,Middle East Touch
21945,Touch World Cup,223796,Samoa
21945,Touch World Cup,223801,Sri Lanka
21945,Touch World Cup,223805,Wales
21945,Touch World Cup,226201,Referees
21945,Touch World Cup,226182,Malaysia
21945,Touch World Cup,223799,South Africa
21945,Touch World Cup,223800,Spain
21945,Touch World Cup,226181,Philippines
21945,Touch World Cup,226476,2015 TWC Referees
21945,Touch World Cup,226202,Event Staff
21946,National Touch League,226207,Central Queensland Bulls
